영업일자,영업장명_메뉴명,매출수량,요일,월,영업장명,메뉴명,분기,menu_type_refined,Holiday,is_damha,is_mirashia,lag_1,lag_7,lag_14,rolling_7_mean,rolling_14_mean,rolling_7_std,rolling_7_diff
2023-04-28,포레스트릿_아메리카노(ICE),41,4,4,포레스트릿,아메리카노(ICE),2,food,0,0,0,11.0,9.0,17.0,20.714285714285715,12.642857142857142,29.786542183309557,2.0
2023-04-29,포레스트릿_아메리카노(ICE),0,5,4,포레스트릿,아메리카노(ICE),2,food,0,0,0,41.0,75.0,6.0,25.285714285714285,14.357142857142858,30.142518616920743,-34.0
2023-04-30,포레스트릿_아메리카노(ICE),69,6,4,포레스트릿,아메리카노(ICE),2,food,0,0,0,0.0,50.0,9.0,14.571428571428571,13.928571428571429,21.663003353314092,-50.0
2023-05-01,포레스트릿_아메리카노(ICE),20,0,5,포레스트릿,아메리카노(ICE),2,food,0,0,0,69.0,0.0,0.0,17.285714285714285,18.214285714285715,27.299049346782738,69.0
2023-05-02,포레스트릿_아메리카노(ICE),5,1,5,포레스트릿,아메리카노(ICE),2,food,0,0,0,20.0,0.0,0.0,20.142857142857142,19.642857142857142,26.213409872483993,20.0
2023-05-03,포레스트릿_아메리카노(ICE),11,2,5,포레스트릿,아메리카노(ICE),2,food,0,0,0,5.0,0.0,0.0,20.857142857142858,20.0,25.63479777846592,5.0
2023-05-04,포레스트릿_아메리카노(ICE),17,3,5,포레스트릿,아메리카노(ICE),2,food,0,0,0,11.0,11.0,0.0,22.428571428571427,20.785714285714285,24.453064858057473,0.0
2023-05-05,포레스트릿_아메리카노(ICE),2,4,5,포레스트릿,아메리카노(ICE),2,food,1,0,0,17.0,41.0,9.0,23.285714285714285,22.0,24.08813183370765,-24.0
2023-05-06,포레스트릿_아메리카노(ICE),0,5,5,포레스트릿,아메리카노(ICE),2,food,0,0,0,2.0,0.0,75.0,17.714285714285715,21.5,23.816760804905417,2.0
2023-05-07,포레스트릿_아메리카노(ICE),8,6,5,포레스트릿,아메리카노(ICE),2,food,0,0,0,0.0,69.0,50.0,17.714285714285715,16.142857142857142,23.816760804905417,-69.0
2023-05-08,포레스트릿_아메리카노(ICE),0,0,5,포레스트릿,아메리카노(ICE),2,food,0,0,0,8.0,20.0,0.0,9.0,13.142857142857142,7.483314773546708,-12.0
2023-05-09,포레스트릿_아메리카노(ICE),14,1,5,포레스트릿,아메리카노(ICE),2,food,0,0,0,0.0,5.0,0.0,6.142857142857143,13.142857142857142,6.309478885732623,-5.0
2023-05-10,포레스트릿_아메리카노(ICE),6,2,5,포레스트릿,아메리카노(ICE),2,food,0,0,0,14.0,11.0,0.0,7.428571428571429,14.142857142857142,6.924765768772481,3.0
2023-05-11,포레스트릿_아메리카노(ICE),13,3,5,포레스트릿,아메리카노(ICE),2,food,0,0,0,6.0,17.0,11.0,6.714285714285714,14.571428571428571,6.750661343261906,-11.0
2023-05-12,포레스트릿_아메리카노(ICE),29,4,5,포레스트릿,아메리카노(ICE),2,food,0,0,0,13.0,2.0,41.0,6.142857142857143,14.714285714285714,5.843188953203475,11.0
2023-05-13,포레스트릿_아메리카노(ICE),73,5,5,포레스트릿,아메리카노(ICE),2,food,0,0,0,29.0,0.0,0.0,10.0,13.857142857142858,10.049875621120023,29.0
2023-05-14,포레스트릿_아메리카노(ICE),93,6,5,포레스트릿,아메리카노(ICE),2,food,0,0,0,73.0,8.0,69.0,20.428571428571427,19.071428571428573,24.878753605282665,65.0
2023-05-15,포레스트릿_아메리카노(ICE),0,0,5,포레스트릿,아메리카노(ICE),2,food,0,0,0,93.0,0.0,20.0,32.57142857142857,20.785714285714285,36.040981964318995,93.0
2023-05-16,포레스트릿_아메리카노(ICE),22,1,5,포레스트릿,아메리카노(ICE),2,food,0,0,0,0.0,14.0,5.0,32.57142857142857,19.357142857142858,36.040981964318995,-14.0
2023-05-17,포레스트릿_아메리카노(ICE),1,2,5,포레스트릿,아메리카노(ICE),2,food,0,0,0,22.0,6.0,11.0,33.714285714285715,20.571428571428573,35.47635027129221,16.0
2023-05-18,포레스트릿_아메리카노(ICE),12,3,5,포레스트릿,아메리카노(ICE),2,food,0,0,0,1.0,13.0,17.0,33.0,19.857142857142858,36.17089069035099,-12.0
2023-05-19,포레스트릿_아메리카노(ICE),25,4,5,포레스트릿,아메리카노(ICE),2,food,0,0,0,12.0,29.0,2.0,32.857142857142854,19.5,36.26489841627636,-17.0
2023-05-20,포레스트릿_아메리카노(ICE),66,5,5,포레스트릿,아메리카노(ICE),2,food,0,0,0,25.0,73.0,0.0,32.285714285714285,21.142857142857142,36.36717515248352,-48.0
2023-05-21,포레스트릿_아메리카노(ICE),38,6,5,포레스트릿,아메리카노(ICE),2,food,0,0,0,66.0,93.0,8.0,31.285714285714285,25.857142857142858,35.136468641162764,-27.0
2023-05-22,포레스트릿_아메리카노(ICE),0,0,5,포레스트릿,아메리카노(ICE),2,food,0,0,0,38.0,0.0,0.0,23.428571428571427,28.0,23.136242440934506,38.0
2023-05-23,포레스트릿_아메리카노(ICE),21,1,5,포레스트릿,아메리카노(ICE),2,food,0,0,0,0.0,22.0,14.0,23.428571428571427,28.0,23.136242440934506,-22.0
2023-05-24,포레스트릿_아메리카노(ICE),22,2,5,포레스트릿,아메리카노(ICE),2,food,0,0,0,21.0,1.0,6.0,23.285714285714285,28.5,23.149616884621366,20.0
2023-05-25,포레스트릿_아메리카노(ICE),18,3,5,포레스트릿,아메리카노(ICE),2,food,0,0,0,22.0,12.0,13.0,26.285714285714285,29.642857142857142,21.04530260900867,10.0
2023-05-26,포레스트릿_아메리카노(ICE),11,4,5,포레스트릿,아메리카노(ICE),2,food,0,0,0,18.0,25.0,29.0,27.142857142857142,30.0,20.48111790103694,-7.0
2023-05-27,포레스트릿_아메리카노(ICE),2,5,5,포레스트릿,아메리카노(ICE),2,food,1,0,0,11.0,66.0,73.0,25.142857142857142,28.714285714285715,21.388693052081873,-55.0
2023-05-28,포레스트릿_아메리카노(ICE),0,6,5,포레스트릿,아메리카노(ICE),2,food,0,0,0,2.0,38.0,93.0,16.0,23.642857142857142,13.076696830621383,-36.0
2023-05-29,포레스트릿_아메리카노(ICE),22,0,5,포레스트릿,아메리카노(ICE),2,food,1,0,0,0.0,0.0,0.0,10.571428571428571,17.0,9.930712341973765,0.0
2023-05-30,포레스트릿_아메리카노(ICE),11,1,5,포레스트릿,아메리카노(ICE),2,food,0,0,0,22.0,21.0,22.0,13.714285714285714,18.571428571428573,9.499373412919306,1.0
2023-05-31,포레스트릿_아메리카노(ICE),8,2,5,포레스트릿,아메리카노(ICE),2,food,0,0,0,11.0,22.0,1.0,12.285714285714286,17.785714285714285,8.95757194992471,-11.0
2023-06-01,포레스트릿_아메리카노(ICE),4,3,6,포레스트릿,아메리카노(ICE),2,food,0,0,0,8.0,18.0,12.0,10.285714285714286,18.285714285714285,7.931252228037152,-10.0
2023-06-02,포레스트릿_아메리카노(ICE),11,4,6,포레스트릿,아메리카노(ICE),2,food,0,0,0,4.0,11.0,25.0,8.285714285714286,17.714285714285715,7.409774753981659,-7.0
2023-06-03,포레스트릿_아메리카노(ICE),101,5,6,포레스트릿,아메리카노(ICE),2,food,0,0,0,11.0,2.0,66.0,8.285714285714286,16.714285714285715,7.409774753981659,9.0
2023-06-04,포레스트릿_아메리카노(ICE),101,6,6,포레스트릿,아메리카노(ICE),2,food,0,0,0,101.0,0.0,38.0,22.428571428571427,19.214285714285715,35.32165125838587,101.0
2023-06-05,포레스트릿_아메리카노(ICE),30,0,6,포레스트릿,아메리카노(ICE),2,food,0,0,0,101.0,22.0,0.0,36.857142857142854,23.714285714285715,44.15664756080913,79.0
2023-06-06,포레스트릿_아메리카노(ICE),89,1,6,포레스트릿,아메리카노(ICE),2,food,1,0,0,30.0,11.0,21.0,38.0,25.857142857142858,43.81019668220311,19.0
2023-06-07,포레스트릿_아메리카노(ICE),4,2,6,포레스트릿,아메리카노(ICE),2,food,0,0,0,89.0,8.0,22.0,49.142857142857146,30.714285714285715,45.6779617592136,81.0
2023-06-08,포레스트릿_아메리카노(ICE),11,3,6,포레스트릿,아메리카노(ICE),2,food,0,0,0,4.0,4.0,18.0,48.57142857142857,29.428571428571427,46.29923376924328,0.0
2023-06-09,포레스트릿_아메리카노(ICE),5,4,6,포레스트릿,아메리카노(ICE),2,food,0,0,0,11.0,11.0,11.0,49.57142857142857,28.928571428571427,45.23957391067071,0.0
2023-06-10,포레스트릿_아메리카노(ICE),42,5,6,포레스트릿,아메리카노(ICE),2,food,0,0,0,5.0,101.0,2.0,48.714285714285715,28.5,46.14005593738212,-96.0
2023-06-11,포레스트릿_아메리카노(ICE),33,6,6,포레스트릿,아메리카노(ICE),2,food,0,0,0,42.0,101.0,0.0,40.285714285714285,31.357142857142858,39.973800943927635,-59.0
2023-06-12,포레스트릿_아메리카노(ICE),0,0,6,포레스트릿,아메리카노(ICE),2,food,0,0,0,33.0,30.0,22.0,30.571428571428573,33.714285714285715,29.70329467055297,3.0
2023-06-13,포레스트릿_아메리카노(ICE),3,1,6,포레스트릿,아메리카노(ICE),2,food,0,0,0,0.0,89.0,11.0,26.285714285714285,32.142857142857146,31.8837172953753,-89.0
2023-06-14,포레스트릿_아메리카노(ICE),15,2,6,포레스트릿,아메리카노(ICE),2,food,0,0,0,3.0,4.0,8.0,14.0,31.571428571428573,16.59317128620434,-1.0
2023-06-15,포레스트릿_아메리카노(ICE),21,3,6,포레스트릿,아메리카노(ICE),2,food,0,0,0,15.0,11.0,4.0,15.571428571428571,32.07142857142857,15.998511835554082,4.0
2023-06-16,포레스트릿_아메리카노(ICE),39,4,6,포레스트릿,아메리카노(ICE),2,food,0,0,0,21.0,5.0,11.0,17.0,33.285714285714285,15.968719422670791,16.0
2023-06-17,포레스트릿_아메리카노(ICE),48,5,6,포레스트릿,아메리카노(ICE),2,food,0,0,0,39.0,42.0,101.0,21.857142857142858,35.285714285714285,16.85653751939708,-3.0
2023-06-18,포레스트릿_아메리카노(ICE),52,6,6,포레스트릿,아메리카노(ICE),2,food,0,0,0,48.0,33.0,101.0,22.714285714285715,31.5,18.154102251871702,15.0
2023-06-19,포레스트릿_아메리카노(ICE),0,0,6,포레스트릿,아메리카노(ICE),2,food,0,0,0,52.0,0.0,30.0,25.428571428571427,28.0,21.125475480701006,52.0
2023-06-20,포레스트릿_아메리카노(ICE),2,1,6,포레스트릿,아메리카노(ICE),2,food,0,0,0,0.0,3.0,89.0,25.428571428571427,25.857142857142858,21.125475480701006,-3.0
2023-06-21,포레스트릿_아메리카노(ICE),2,2,6,포레스트릿,아메리카노(ICE),2,food,0,0,0,2.0,15.0,4.0,25.285714285714285,19.642857142857142,21.30504076280416,-13.0
2023-06-22,포레스트릿_아메리카노(ICE),19,3,6,포레스트릿,아메리카노(ICE),2,food,0,0,0,2.0,21.0,11.0,23.428571428571427,19.5,22.860862792533275,-19.0
2023-06-23,포레스트릿_아메리카노(ICE),6,4,6,포레스트릿,아메리카노(ICE),2,food,0,0,0,19.0,39.0,5.0,23.142857142857142,20.071428571428573,22.908721566458233,-20.0
2023-06-24,포레스트릿_아메리카노(ICE),30,5,6,포레스트릿,아메리카노(ICE),2,food,0,0,0,6.0,48.0,42.0,18.428571428571427,20.142857142857142,22.493385271060575,-42.0
2023-06-25,포레스트릿_아메리카노(ICE),29,6,6,포레스트릿,아메리카노(ICE),2,food,0,0,0,30.0,52.0,33.0,15.857142857142858,19.285714285714285,19.359998032270227,-22.0
2023-06-26,포레스트릿_아메리카노(ICE),0,0,6,포레스트릿,아메리카노(ICE),2,food,0,0,0,29.0,0.0,0.0,12.571428571428571,19.0,13.163803184706802,29.0
2023-06-27,포레스트릿_아메리카노(ICE),2,1,6,포레스트릿,아메리카노(ICE),2,food,0,0,0,0.0,2.0,3.0,12.571428571428571,19.0,13.163803184706802,-2.0
2023-06-28,포레스트릿_아메리카노(ICE),1,2,6,포레스트릿,아메리카노(ICE),2,food,0,0,0,2.0,2.0,15.0,12.571428571428571,18.928571428571427,13.163803184706802,0.0
2023-06-29,포레스트릿_아메리카노(ICE),1,3,6,포레스트릿,아메리카노(ICE),2,food,0,0,0,1.0,19.0,21.0,12.428571428571429,17.928571428571427,13.302344941865085,-18.0
2023-06-30,포레스트릿_아메리카노(ICE),10,4,6,포레스트릿,아메리카노(ICE),2,food,0,0,0,1.0,6.0,39.0,9.857142857142858,16.5,13.557637102736818,-5.0
2023-07-01,포레스트릿_아메리카노(ICE),23,5,7,포레스트릿,아메리카노(ICE),3,food,0,0,0,10.0,30.0,48.0,10.428571428571429,14.428571428571429,13.451854182690326,-20.0
2023-07-02,포레스트릿_아메리카노(ICE),20,6,7,포레스트릿,아메리카노(ICE),3,food,0,0,0,23.0,29.0,52.0,9.428571428571429,12.642857142857142,11.928357568655306,-6.0
2023-07-03,포레스트릿_아메리카노(ICE),0,0,7,포레스트릿,아메리카노(ICE),3,food,0,0,0,20.0,0.0,0.0,8.142857142857142,10.357142857142858,9.754120008634247,20.0
2023-07-04,포레스트릿_아메리카노(ICE),1,1,7,포레스트릿,아메리카노(ICE),3,food,0,0,0,0.0,2.0,2.0,8.142857142857142,10.357142857142858,9.754120008634247,-2.0
2023-07-05,포레스트릿_아메리카노(ICE),1,2,7,포레스트릿,아메리카노(ICE),3,food,0,0,0,1.0,1.0,2.0,8.0,10.285714285714286,9.865765724631572,0.0
2023-07-06,포레스트릿_아메리카노(ICE),6,3,7,포레스트릿,아메리카노(ICE),3,food,0,0,0,1.0,1.0,19.0,8.0,10.214285714285714,9.865765724631572,0.0
2023-07-07,포레스트릿_아메리카노(ICE),6,4,7,포레스트릿,아메리카노(ICE),3,food,0,0,0,6.0,10.0,6.0,8.714285714285714,9.285714285714286,9.446591726018287,-4.0
2023-07-08,포레스트릿_아메리카노(ICE),29,5,7,포레스트릿,아메리카노(ICE),3,food,0,0,0,6.0,23.0,30.0,8.142857142857142,9.285714285714286,9.476788686549131,-17.0
2023-07-09,포레스트릿_아메리카노(ICE),10,6,7,포레스트릿,아메리카노(ICE),3,food,0,0,0,29.0,20.0,29.0,9.0,9.214285714285714,11.165422816295342,9.0
2023-07-10,포레스트릿_아메리카노(ICE),0,0,7,포레스트릿,아메리카노(ICE),3,food,0,0,0,10.0,0.0,0.0,7.571428571428571,7.857142857142857,10.113640011672157,10.0
2023-07-11,포레스트릿_아메리카노(ICE),0,1,7,포레스트릿,아메리카노(ICE),3,food,0,0,0,0.0,1.0,2.0,7.571428571428571,7.857142857142857,10.113640011672157,-1.0
2023-07-12,포레스트릿_아메리카노(ICE),2,2,7,포레스트릿,아메리카노(ICE),3,food,0,0,0,0.0,1.0,1.0,7.428571428571429,7.714285714285714,10.228345302101866,-1.0
2023-07-13,포레스트릿_아메리카노(ICE),0,3,7,포레스트릿,아메리카노(ICE),3,food,0,0,0,2.0,6.0,1.0,7.571428571428571,7.785714285714286,10.130106002358975,-4.0
2023-07-14,포레스트릿_아메리카노(ICE),0,4,7,포레스트릿,아메리카노(ICE),3,food,0,0,0,0.0,6.0,10.0,6.714285714285714,7.714285714285714,10.531132982957887,-6.0
2023-07-15,포레스트릿_아메리카노(ICE),0,5,7,포레스트릿,아메리카노(ICE),3,food,0,0,0,0.0,29.0,23.0,5.857142857142857,7.0,10.838643387258939,-29.0
2023-07-16,포레스트릿_아메리카노(ICE),8,6,7,포레스트릿,아메리카노(ICE),3,food,0,0,0,0.0,10.0,20.0,1.7142857142857142,5.357142857142857,3.7289089429406292,-10.0
2023-07-17,포레스트릿_아메리카노(ICE),1,0,7,포레스트릿,아메리카노(ICE),3,food,0,0,0,8.0,0.0,0.0,1.4285714285714286,4.5,2.9920529661691484,8.0
2023-07-18,포레스트릿_아메리카노(ICE),0,1,7,포레스트릿,아메리카노(ICE),3,food,0,0,0,1.0,0.0,1.0,1.5714285714285714,4.571428571428571,2.9358214555773468,1.0
2023-07-19,포레스트릿_아메리카노(ICE),6,2,7,포레스트릿,아메리카노(ICE),3,food,0,0,0,0.0,2.0,1.0,1.5714285714285714,4.5,2.9358214555773468,-2.0
2023-07-20,포레스트릿_아메리카노(ICE),8,3,7,포레스트릿,아메리카노(ICE),3,food,0,0,0,6.0,0.0,6.0,2.142857142857143,4.857142857142857,3.387652649870003,6.0
2023-07-21,포레스트릿_아메리카노(ICE),2,4,7,포레스트릿,아메리카노(ICE),3,food,0,0,0,8.0,0.0,6.0,3.2857142857142856,5.0,3.860668582608832,8.0
2023-07-22,포레스트릿_아메리카노(ICE),20,5,7,포레스트릿,아메리카노(ICE),3,food,0,0,0,2.0,0.0,29.0,3.5714285714285716,4.714285714285714,3.6449573777611337,2.0
2023-07-23,포레스트릿_아메리카노(ICE),0,6,7,포레스트릿,아메리카노(ICE),3,food,0,0,0,20.0,8.0,10.0,6.428571428571429,4.071428571428571,6.827814263659285,12.0
2023-07-24,포레스트릿_아메리카노(ICE),17,0,7,포레스트릿,아메리카노(ICE),3,food,0,0,0,0.0,1.0,0.0,5.285714285714286,3.357142857142857,7.181324987174018,-1.0
2023-07-25,포레스트릿_아메리카노(ICE),16,1,7,포레스트릿,아메리카노(ICE),3,food,0,0,0,17.0,0.0,0.0,7.571428571428571,4.571428571428571,8.079957567072741,17.0
2023-07-26,포레스트릿_아메리카노(ICE),9,2,7,포레스트릿,아메리카노(ICE),3,food,0,0,0,16.0,6.0,2.0,9.857142857142858,5.714285714285714,7.840675383930433,10.0
2023-07-27,포레스트릿_아메리카노(ICE),7,3,7,포레스트릿,아메리카노(ICE),3,food,0,0,0,9.0,8.0,0.0,10.285714285714286,6.214285714285714,7.674943772090071,1.0
2023-07-28,포레스트릿_아메리카노(ICE),7,4,7,포레스트릿,아메리카노(ICE),3,food,0,0,0,7.0,2.0,0.0,10.142857142857142,6.714285714285714,7.733661733584295,5.0
2023-07-29,포레스트릿_아메리카노(ICE),15,5,7,포레스트릿,아메리카노(ICE),3,food,0,0,0,7.0,20.0,0.0,10.857142857142858,7.214285714285714,7.057586259444951,-13.0
2023-07-30,포레스트릿_아메리카노(ICE),18,6,7,포레스트릿,아메리카노(ICE),3,food,0,0,0,15.0,0.0,8.0,10.142857142857142,8.285714285714286,6.1759903774892155,15.0
2023-07-31,포레스트릿_아메리카노(ICE),15,0,7,포레스트릿,아메리카노(ICE),3,food,0,0,0,18.0,17.0,1.0,12.714285714285714,9.0,4.855041562274344,1.0
2023-08-01,포레스트릿_아메리카노(ICE),9,1,8,포레스트릿,아메리카노(ICE),3,food,0,0,0,15.0,16.0,0.0,12.428571428571429,10.0,4.6136443605567345,-1.0
2023-08-02,포레스트릿_아메리카노(ICE),10,2,8,포레스트릿,아메리카노(ICE),3,food,0,0,0,9.0,9.0,6.0,11.428571428571429,10.642857142857142,4.4668088108137605,0.0
2023-08-03,포레스트릿_아메리카노(ICE),15,3,8,포레스트릿,아메리카노(ICE),3,food,0,0,0,10.0,7.0,8.0,11.571428571428571,10.928571428571429,4.391550328266408,3.0
2023-08-04,포레스트릿_아메리카노(ICE),9,4,8,포레스트릿,아메리카노(ICE),3,food,0,0,0,15.0,7.0,2.0,12.714285714285714,11.428571428571429,4.029651999624529,8.0
2023-08-05,포레스트릿_아메리카노(ICE),16,5,8,포레스트릿,아메리카노(ICE),3,food,0,0,0,9.0,15.0,20.0,13.0,11.928571428571429,3.6055512754616017,-6.0
2023-08-06,포레스트릿_아메리카노(ICE),13,6,8,포레스트릿,아메리카노(ICE),3,food,0,0,0,16.0,18.0,0.0,13.142857142857142,11.642857142857142,3.71611676478372,-2.0
2023-08-07,포레스트릿_아메리카노(ICE),8,0,8,포레스트릿,아메리카노(ICE),3,food,0,0,0,13.0,15.0,17.0,12.428571428571429,12.571428571428571,3.0472470010973773,-2.0
2023-08-08,포레스트릿_아메리카노(ICE),6,1,8,포레스트릿,아메리카노(ICE),3,food,0,0,0,8.0,9.0,16.0,11.428571428571429,11.928571428571429,3.207134902946361,-1.0
2023-08-09,포레스트릿_아메리카노(ICE),12,2,8,포레스트릿,아메리카노(ICE),3,food,0,0,0,6.0,10.0,9.0,11.0,11.214285714285714,3.7416573867715885,-4.0
2023-08-10,포레스트릿_아메리카노(ICE),0,3,8,포레스트릿,아메리카노(ICE),3,food,0,0,0,12.0,15.0,7.0,11.285714285714286,11.428571428571429,3.7289089429408646,-3.0
2023-08-11,포레스트릿_아메리카노(ICE),0,4,8,포레스트릿,아메리카노(ICE),3,food,0,0,0,0.0,9.0,7.0,9.142857142857142,10.928571428571429,5.241773600239951,-9.0
2023-08-12,포레스트릿_아메리카노(ICE),11,5,8,포레스트릿,아메리카노(ICE),3,food,0,0,0,0.0,16.0,15.0,7.857142857142857,10.428571428571429,6.283008075450186,-16.0
2023-08-13,포레스트릿_아메리카노(ICE),40,6,8,포레스트릿,아메리카노(ICE),3,food,0,0,0,11.0,13.0,18.0,7.142857142857143,10.142857142857142,5.429197958830762,-2.0
2023-08-14,포레스트릿_아메리카노(ICE),19,0,8,포레스트릿,아메리카노(ICE),3,food,0,0,0,40.0,8.0,15.0,11.0,11.714285714285714,13.650396819628202,32.0
2023-08-15,포레스트릿_아메리카노(ICE),21,1,8,포레스트릿,아메리카노(ICE),3,food,1,0,0,19.0,6.0,9.0,12.571428571428571,12.0,13.878726440816907,13.0
2023-08-16,포레스트릿_아메리카노(ICE),11,2,8,포레스트릿,아메리카노(ICE),3,food,0,0,0,21.0,12.0,10.0,14.714285714285714,12.857142857142858,13.852969425532747,9.0
2023-08-17,포레스트릿_아메리카노(ICE),3,3,8,포레스트릿,아메리카노(ICE),3,food,0,0,0,11.0,0.0,15.0,14.571428571428571,12.928571428571429,13.89073003669584,11.0
2023-08-18,포레스트릿_아메리카노(ICE),2,4,8,포레스트릿,아메리카노(ICE),3,food,0,0,0,3.0,0.0,9.0,15.0,12.071428571428571,13.403979508588106,3.0
2023-08-19,포레스트릿_아메리카노(ICE),20,5,8,포레스트릿,아메리카노(ICE),3,food,0,0,0,2.0,11.0,16.0,15.285714285714286,11.571428571428571,13.047532151256746,-9.0
2023-08-20,포레스트릿_아메리카노(ICE),16,6,8,포레스트릿,아메리카노(ICE),3,food,0,0,0,20.0,40.0,13.0,16.571428571428573,11.857142857142858,12.998168369134339,-20.0
2023-08-21,포레스트릿_아메리카노(ICE),3,0,8,포레스트릿,아메리카노(ICE),3,food,0,0,0,16.0,19.0,8.0,13.142857142857142,12.071428571428571,7.988086367178726,-3.0
2023-08-22,포레스트릿_아메리카노(ICE),4,1,8,포레스트릿,아메리카노(ICE),3,food,0,0,0,3.0,21.0,6.0,10.857142857142858,11.714285714285714,8.315218406201936,-18.0
2023-08-23,포레스트릿_아메리카노(ICE),0,2,8,포레스트릿,아메리카노(ICE),3,food,0,0,0,4.0,11.0,12.0,8.428571428571429,11.571428571428571,7.276838664719921,-7.0
2023-08-24,포레스트릿_아메리카노(ICE),2,3,8,포레스트릿,아메리카노(ICE),3,food,0,0,0,0.0,3.0,0.0,6.857142857142857,10.714285714285714,7.798046153332599,-3.0
2023-08-25,포레스트릿_아메리카노(ICE),14,4,8,포레스트릿,아메리카노(ICE),3,food,0,0,0,2.0,2.0,0.0,6.714285714285714,10.857142857142858,7.889112449323862,0.0
2023-08-26,포레스트릿_아메리카노(ICE),21,5,8,포레스트릿,아메리카노(ICE),3,food,0,0,0,14.0,20.0,11.0,8.428571428571429,11.857142857142858,7.997023255709765,-6.0
2023-08-27,포레스트릿_아메리카노(ICE),17,6,8,포레스트릿,아메리카노(ICE),3,food,0,0,0,21.0,16.0,40.0,8.571428571428571,12.571428571428571,8.243323416702928,5.0
2023-08-28,포레스트릿_아메리카노(ICE),0,0,8,포레스트릿,아메리카노(ICE),3,food,0,0,0,17.0,3.0,19.0,8.714285714285714,10.928571428571429,8.400680244564155,14.0
2023-08-29,포레스트릿_아메리카노(ICE),0,1,8,포레스트릿,아메리카노(ICE),3,food,0,0,0,0.0,4.0,21.0,8.285714285714286,9.571428571428571,8.807464366740883,-4.0
2023-08-30,포레스트릿_아메리카노(ICE),0,2,8,포레스트릿,아메리카노(ICE),3,food,0,0,0,0.0,0.0,11.0,7.714285714285714,8.071428571428571,9.250482612891625,0.0
2023-08-31,포레스트릿_아메리카노(ICE),0,3,8,포레스트릿,아메리카노(ICE),3,food,0,0,0,0.0,2.0,3.0,7.714285714285714,7.285714285714286,9.250482612891625,-2.0
2023-09-01,포레스트릿_아메리카노(ICE),0,4,9,포레스트릿,아메리카노(ICE),3,food,0,0,0,0.0,14.0,2.0,7.428571428571429,7.071428571428571,9.484322904264836,-14.0
2023-09-02,포레스트릿_아메리카노(ICE),35,5,9,포레스트릿,아메리카노(ICE),3,food,0,0,0,0.0,21.0,20.0,5.428571428571429,6.928571428571429,9.342682392423255,-21.0
2023-09-03,포레스트릿_아메리카노(ICE),25,6,9,포레스트릿,아메리카노(ICE),3,food,0,0,0,35.0,17.0,16.0,7.428571428571429,8.0,13.70957260283349,18.0
2023-09-04,포레스트릿_아메리카노(ICE),0,0,9,포레스트릿,아메리카노(ICE),3,food,0,0,0,25.0,0.0,3.0,8.571428571428571,8.642857142857142,14.920423841802535,25.0
2023-09-05,포레스트릿_아메리카노(ICE),0,1,9,포레스트릿,아메리카노(ICE),3,food,0,0,0,0.0,0.0,4.0,8.571428571428571,8.428571428571429,14.920423841802535,0.0
2023-09-06,포레스트릿_아메리카노(ICE),0,2,9,포레스트릿,아메리카노(ICE),3,food,0,0,0,0.0,0.0,0.0,8.571428571428571,8.142857142857142,14.920423841802535,0.0
2023-09-07,포레스트릿_아메리카노(ICE),0,3,9,포레스트릿,아메리카노(ICE),3,food,0,0,0,0.0,0.0,2.0,8.571428571428571,8.142857142857142,14.920423841802535,0.0
2023-09-08,포레스트릿_아메리카노(ICE),0,4,9,포레스트릿,아메리카노(ICE),3,food,0,0,0,0.0,0.0,14.0,8.571428571428571,8.0,14.920423841802535,0.0
2023-09-09,포레스트릿_아메리카노(ICE),31,5,9,포레스트릿,아메리카노(ICE),3,food,0,0,0,0.0,35.0,21.0,8.571428571428571,7.0,14.920423841802535,-35.0
2023-09-10,포레스트릿_아메리카노(ICE),33,6,9,포레스트릿,아메리카노(ICE),3,food,0,0,0,31.0,25.0,17.0,8.0,7.714285714285714,13.771952173408403,6.0
2023-09-11,포레스트릿_아메리카노(ICE),0,0,9,포레스트릿,아메리카노(ICE),3,food,0,0,0,33.0,0.0,0.0,9.142857142857142,8.857142857142858,15.625071428407589,33.0
2023-09-12,포레스트릿_아메리카노(ICE),0,1,9,포레스트릿,아메리카노(ICE),3,food,0,0,0,0.0,0.0,0.0,9.142857142857142,8.857142857142858,15.625071428407589,0.0
2023-09-13,포레스트릿_아메리카노(ICE),0,2,9,포레스트릿,아메리카노(ICE),3,food,0,0,0,0.0,0.0,0.0,9.142857142857142,8.857142857142858,15.625071428407589,0.0
2023-09-14,포레스트릿_아메리카노(ICE),0,3,9,포레스트릿,아메리카노(ICE),3,food,0,0,0,0.0,0.0,0.0,9.142857142857142,8.857142857142858,15.625071428407589,0.0
2023-09-15,포레스트릿_아메리카노(ICE),0,4,9,포레스트릿,아메리카노(ICE),3,food,0,0,0,0.0,0.0,0.0,9.142857142857142,8.857142857142858,15.625071428407589,0.0
2023-09-16,포레스트릿_아메리카노(ICE),39,5,9,포레스트릿,아메리카노(ICE),3,food,0,0,0,0.0,31.0,35.0,9.142857142857142,8.857142857142858,15.625071428407589,-31.0
2023-09-17,포레스트릿_아메리카노(ICE),32,6,9,포레스트릿,아메리카노(ICE),3,food,0,0,0,39.0,33.0,25.0,10.285714285714286,9.142857142857142,17.651386024089177,6.0
