date,store,menu,sales,Mon,Tue,Wed,Thu,Fri,Sat,Sun,Holiday,담하,미라시아,느티나무 셀프BBQ,라그로타,연회장,카페테리아,포레스트릿,화담숲주막,화담숲카페
2023-03-29,카페테리아,단체식 18000(신),0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-03-30,카페테리아,단체식 18000(신),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-03-31,카페테리아,단체식 18000(신),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-04-01,카페테리아,단체식 18000(신),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-04-02,카페테리아,단체식 18000(신),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-04-03,카페테리아,단체식 18000(신),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-04-04,카페테리아,단체식 18000(신),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-04-05,카페테리아,단체식 18000(신),104,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-04-06,카페테리아,단체식 18000(신),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-04-07,카페테리아,단체식 18000(신),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-04-08,카페테리아,단체식 18000(신),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-04-09,카페테리아,단체식 18000(신),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-04-10,카페테리아,단체식 18000(신),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-04-11,카페테리아,단체식 18000(신),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-04-12,카페테리아,단체식 18000(신),40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-04-13,카페테리아,단체식 18000(신),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-04-14,카페테리아,단체식 18000(신),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-04-15,카페테리아,단체식 18000(신),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-04-16,카페테리아,단체식 18000(신),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-04-17,카페테리아,단체식 18000(신),109,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-04-18,카페테리아,단체식 18000(신),104,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-04-19,카페테리아,단체식 18000(신),117,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-04-20,카페테리아,단체식 18000(신),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-04-21,카페테리아,단체식 18000(신),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-04-22,카페테리아,단체식 18000(신),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-04-23,카페테리아,단체식 18000(신),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-04-24,카페테리아,단체식 18000(신),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-04-25,카페테리아,단체식 18000(신),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-04-26,카페테리아,단체식 18000(신),83,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-04-27,카페테리아,단체식 18000(신),38,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-04-28,카페테리아,단체식 18000(신),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-04-29,카페테리아,단체식 18000(신),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-04-30,카페테리아,단체식 18000(신),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-05-01,카페테리아,단체식 18000(신),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-05-02,카페테리아,단체식 18000(신),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-05-03,카페테리아,단체식 18000(신),0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-05-04,카페테리아,단체식 18000(신),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-05-05,카페테리아,단체식 18000(신),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2023-05-06,카페테리아,단체식 18000(신),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-05-07,카페테리아,단체식 18000(신),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-05-08,카페테리아,단체식 18000(신),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-05-09,카페테리아,단체식 18000(신),260,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-05-10,카페테리아,단체식 18000(신),0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-05-11,카페테리아,단체식 18000(신),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-05-12,카페테리아,단체식 18000(신),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-05-13,카페테리아,단체식 18000(신),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-05-14,카페테리아,단체식 18000(신),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-05-15,카페테리아,단체식 18000(신),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-05-16,카페테리아,단체식 18000(신),30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-05-17,카페테리아,단체식 18000(신),31,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-05-18,카페테리아,단체식 18000(신),166,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-05-19,카페테리아,단체식 18000(신),234,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-05-20,카페테리아,단체식 18000(신),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-05-21,카페테리아,단체식 18000(신),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-05-22,카페테리아,단체식 18000(신),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-05-23,카페테리아,단체식 18000(신),105,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-05-24,카페테리아,단체식 18000(신),272,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-05-25,카페테리아,단체식 18000(신),135,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-05-26,카페테리아,단체식 18000(신),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-05-27,카페테리아,단체식 18000(신),0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2023-05-28,카페테리아,단체식 18000(신),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-05-29,카페테리아,단체식 18000(신),26,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2023-05-30,카페테리아,단체식 18000(신),65,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-05-31,카페테리아,단체식 18000(신),53,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-06-01,카페테리아,단체식 18000(신),49,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-06-02,카페테리아,단체식 18000(신),30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-06-03,카페테리아,단체식 18000(신),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-06-04,카페테리아,단체식 18000(신),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-06-05,카페테리아,단체식 18000(신),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-06-06,카페테리아,단체식 18000(신),0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2023-06-07,카페테리아,단체식 18000(신),0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-06-08,카페테리아,단체식 18000(신),81,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-06-09,카페테리아,단체식 18000(신),144,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-06-10,카페테리아,단체식 18000(신),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-06-11,카페테리아,단체식 18000(신),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-06-12,카페테리아,단체식 18000(신),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-06-13,카페테리아,단체식 18000(신),131,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-06-14,카페테리아,단체식 18000(신),404,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-06-15,카페테리아,단체식 18000(신),490,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-06-16,카페테리아,단체식 18000(신),403,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-06-17,카페테리아,단체식 18000(신),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-06-18,카페테리아,단체식 18000(신),24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-06-19,카페테리아,단체식 18000(신),123,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-06-20,카페테리아,단체식 18000(신),271,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-06-21,카페테리아,단체식 18000(신),170,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-06-22,카페테리아,단체식 18000(신),199,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-06-23,카페테리아,단체식 18000(신),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-06-24,카페테리아,단체식 18000(신),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-06-25,카페테리아,단체식 18000(신),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-06-26,카페테리아,단체식 18000(신),91,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-06-27,카페테리아,단체식 18000(신),30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-06-28,카페테리아,단체식 18000(신),67,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-06-29,카페테리아,단체식 18000(신),226,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-06-30,카페테리아,단체식 18000(신),163,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-07-01,카페테리아,단체식 18000(신),29,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-07-02,카페테리아,단체식 18000(신),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-07-03,카페테리아,단체식 18000(신),107,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-07-04,카페테리아,단체식 18000(신),67,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-07-05,카페테리아,단체식 18000(신),0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-07-06,카페테리아,단체식 18000(신),206,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-07-07,카페테리아,단체식 18000(신),146,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-07-08,카페테리아,단체식 18000(신),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-07-09,카페테리아,단체식 18000(신),29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-07-10,카페테리아,단체식 18000(신),144,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-07-11,카페테리아,단체식 18000(신),95,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-07-12,카페테리아,단체식 18000(신),60,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-07-13,카페테리아,단체식 18000(신),125,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-07-14,카페테리아,단체식 18000(신),95,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-07-15,카페테리아,단체식 18000(신),80,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-07-16,카페테리아,단체식 18000(신),80,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-07-17,카페테리아,단체식 18000(신),-80,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-07-18,카페테리아,단체식 18000(신),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-07-19,카페테리아,단체식 18000(신),265,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-07-20,카페테리아,단체식 18000(신),90,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-07-21,카페테리아,단체식 18000(신),220,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-07-22,카페테리아,단체식 18000(신),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-07-23,카페테리아,단체식 18000(신),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-07-24,카페테리아,단체식 18000(신),40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-07-25,카페테리아,단체식 18000(신),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-07-26,카페테리아,단체식 18000(신),0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-07-27,카페테리아,단체식 18000(신),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-07-28,카페테리아,단체식 18000(신),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-07-29,카페테리아,단체식 18000(신),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-07-30,카페테리아,단체식 18000(신),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-07-31,카페테리아,단체식 18000(신),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-08-01,카페테리아,단체식 18000(신),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-08-02,카페테리아,단체식 18000(신),0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-08-03,카페테리아,단체식 18000(신),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-08-04,카페테리아,단체식 18000(신),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-08-05,카페테리아,단체식 18000(신),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-08-06,카페테리아,단체식 18000(신),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-08-07,카페테리아,단체식 18000(신),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-08-08,카페테리아,단체식 18000(신),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-08-09,카페테리아,단체식 18000(신),0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-08-10,카페테리아,단체식 18000(신),150,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-08-11,카페테리아,단체식 18000(신),221,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-08-12,카페테리아,단체식 18000(신),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-08-13,카페테리아,단체식 18000(신),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-08-14,카페테리아,단체식 18000(신),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-08-15,카페테리아,단체식 18000(신),0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2023-08-16,카페테리아,단체식 18000(신),120,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-08-17,카페테리아,단체식 18000(신),127,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-08-18,카페테리아,단체식 18000(신),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-08-19,카페테리아,단체식 18000(신),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-08-20,카페테리아,단체식 18000(신),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-08-21,카페테리아,단체식 18000(신),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-08-22,카페테리아,단체식 18000(신),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-08-23,카페테리아,단체식 18000(신),0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-08-24,카페테리아,단체식 18000(신),327,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-08-25,카페테리아,단체식 18000(신),100,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-08-26,카페테리아,단체식 18000(신),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-08-27,카페테리아,단체식 18000(신),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-08-28,카페테리아,단체식 18000(신),26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-08-29,카페테리아,단체식 18000(신),25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-08-30,카페테리아,단체식 18000(신),25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-08-31,카페테리아,단체식 18000(신),186,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-09-01,카페테리아,단체식 18000(신),24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-09-02,카페테리아,단체식 18000(신),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-09-03,카페테리아,단체식 18000(신),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-09-04,카페테리아,단체식 18000(신),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-09-05,카페테리아,단체식 18000(신),450,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-09-06,카페테리아,단체식 18000(신),0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-09-07,카페테리아,단체식 18000(신),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-09-08,카페테리아,단체식 18000(신),136,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-09-09,카페테리아,단체식 18000(신),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-09-10,카페테리아,단체식 18000(신),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-09-11,카페테리아,단체식 18000(신),138,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-09-12,카페테리아,단체식 18000(신),274,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-09-13,카페테리아,단체식 18000(신),133,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-09-14,카페테리아,단체식 18000(신),234,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-09-15,카페테리아,단체식 18000(신),230,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-09-16,카페테리아,단체식 18000(신),185,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-09-17,카페테리아,단체식 18000(신),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-09-18,카페테리아,단체식 18000(신),390,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-09-19,카페테리아,단체식 18000(신),444,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-09-20,카페테리아,단체식 18000(신),442,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-09-21,카페테리아,단체식 18000(신),141,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-09-22,카페테리아,단체식 18000(신),222,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-09-23,카페테리아,단체식 18000(신),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-09-24,카페테리아,단체식 18000(신),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-09-25,카페테리아,단체식 18000(신),108,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-09-26,카페테리아,단체식 18000(신),60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-09-27,카페테리아,단체식 18000(신),0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-09-28,카페테리아,단체식 18000(신),0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2023-09-29,카페테리아,단체식 18000(신),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2023-09-30,카페테리아,단체식 18000(신),0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2023-10-01,카페테리아,단체식 18000(신),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-10-02,카페테리아,단체식 18000(신),0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2023-10-03,카페테리아,단체식 18000(신),0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2023-10-04,카페테리아,단체식 18000(신),104,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-10-05,카페테리아,단체식 18000(신),184,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-10-06,카페테리아,단체식 18000(신),96,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-10-07,카페테리아,단체식 18000(신),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-10-08,카페테리아,단체식 18000(신),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-10-09,카페테리아,단체식 18000(신),0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2023-10-10,카페테리아,단체식 18000(신),150,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-10-11,카페테리아,단체식 18000(신),165,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-10-12,카페테리아,단체식 18000(신),318,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-10-13,카페테리아,단체식 18000(신),358,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-10-14,카페테리아,단체식 18000(신),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-10-15,카페테리아,단체식 18000(신),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-10-16,카페테리아,단체식 18000(신),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-10-17,카페테리아,단체식 18000(신),114,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-10-18,카페테리아,단체식 18000(신),385,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-10-19,카페테리아,단체식 18000(신),63,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-10-20,카페테리아,단체식 18000(신),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-10-21,카페테리아,단체식 18000(신),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-10-22,카페테리아,단체식 18000(신),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-10-23,카페테리아,단체식 18000(신),227,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-10-24,카페테리아,단체식 18000(신),129,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-10-25,카페테리아,단체식 18000(신),280,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-10-26,카페테리아,단체식 18000(신),132,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-10-27,카페테리아,단체식 18000(신),77,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-10-28,카페테리아,단체식 18000(신),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-10-29,카페테리아,단체식 18000(신),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-10-30,카페테리아,단체식 18000(신),78,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-10-31,카페테리아,단체식 18000(신),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-11-01,카페테리아,단체식 18000(신),58,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-11-02,카페테리아,단체식 18000(신),135,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-11-03,카페테리아,단체식 18000(신),67,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-11-04,카페테리아,단체식 18000(신),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-11-05,카페테리아,단체식 18000(신),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-11-06,카페테리아,단체식 18000(신),71,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-11-07,카페테리아,단체식 18000(신),483,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-11-08,카페테리아,단체식 18000(신),107,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-11-09,카페테리아,단체식 18000(신),88,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-11-10,카페테리아,단체식 18000(신),39,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-11-11,카페테리아,단체식 18000(신),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-11-12,카페테리아,단체식 18000(신),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-11-13,카페테리아,단체식 18000(신),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-11-14,카페테리아,단체식 18000(신),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-11-15,카페테리아,단체식 18000(신),0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-11-16,카페테리아,단체식 18000(신),22,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-11-17,카페테리아,단체식 18000(신),107,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-11-18,카페테리아,단체식 18000(신),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-11-19,카페테리아,단체식 18000(신),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-11-20,카페테리아,단체식 18000(신),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-11-21,카페테리아,단체식 18000(신),35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-11-22,카페테리아,단체식 18000(신),0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
